actor ID,actor name,movie ID,grouped,title
0202966,Keith David,0976192,0202966_0976192,The Spectacular Spider-Man (2008–2009))
0476226,Clyde Kusatsu,0976192,0476226_0976192,The Spectacular Spider-Man (2008–2009))
1227402,Charles Duckworth,0976192,1227402_0976192,The Spectacular Spider-Man (2008–2009))
0265067,Bill Fagerbakke,0976192,0265067_0976192,The Spectacular Spider-Man (2008–2009))
0498278,Stan Lee,0976192,0498278_0976192,The Spectacular Spider-Man (2008–2009))
0911389,B.J. Ward,0976192,0911389_0976192,The Spectacular Spider-Man (2008–2009))
0528331,Jane Lynch,0976192,0528331_0976192,The Spectacular Spider-Man (2008–2009))
0700711,Dick Purcell,0036697,0700711_0036697,Captain America
0336790,Lorna Gray,0036697,0336790_0036697,Captain America
0041172,Lionel Atwill,0036697,0041172_0036697,Captain America
0873845,Charles Trowbridge,0036697,0873845_0036697,Captain America
0382954,Russell Hicks,0036697,0382954_0036697,Captain America
0507221,George J. Lewis,0036697,0507221_0036697,Captain America
0203383,John Davidson,0036697,0203383_0036697,Captain America
0626371,Norman Nesbitt,0036697,0626371_0036697,Captain America
0717046,Frank Reicher,0036697,0717046_0036697,Captain America
0815439,Hugh Sothern,0036697,0815439_0036697,Captain America
0154184,Tom Chatterton,0036697,0154184_0036697,Captain America
0292537,Robert Frazer,0036697,0292537_0036697,Captain America
0357963,John Hamilton,0036697,0357963_0036697,Captain America
0926051,Crane Whitley,0036697,0926051_0036697,Captain America
0443849,Edward Keane,0036697,0443849_0036697,Captain America
0046773,John Bagni,0036697,0046773_0036697,Captain America
0637041,Jay Novello,0036697,0637041_0036697,Captain America
0038663,Sam Ash,0036697,0038663_0036697,Captain America
0070757,Brooks Benedict,0036697,0070757_0036697,Captain America
0071031,Wilson Benge,0036697,0071031_0036697,Captain America
0107589,Lynton Brent,0036697,0107589_0036697,Captain America
0107600,Roy Brent,0036697,0107600_0036697,Captain America
0126389,George Byron,0036697,0126389_0036697,Captain America
0137625,James Carlisle,0036697,0137625_0036697,Captain America
0144185,Ed Cassidy,0036697,0144185_0036697,Captain America
0174188,James Conaty,0036697,0174188_0036697,Captain America
0183689,Lorn Courdaye,0036697,0183689_0036697,Captain America
0185868,Hal Craig,0036697,0185868_0036697,Captain America
0196876,John Daheim,0036697,0196876_0036697,Captain America
0210600,George DeNormand,0036697,0210600_0036697,Captain America
0242010,Kenne Duncan,0036697,0242010_0036697,Captain America
0259977,Ben Erway,0036697,0259977_0036697,Captain America
0272360,Al Ferguson,0036697,0272360_0036697,Captain America
0296574,Terry Frost,0036697,0296574_0036697,Captain America
0311274,Bud Geary,0036697,0311274_0036697,Captain America
0334040,Fred Graham,0036697,0334040_0036697,Captain America
0337810,Duke Green,0036697,0337810_0036697,Captain America
0363753,Ralf Harolde,0036697,0363753_0036697,Captain America
0382730,Howard C. Hickman,0036697,0382730_0036697,Captain America
0404431,Charles Hutchison,0036697,0404431_0036697,Captain America
0422025,Jerry Jerome,0036697,0422025_0036697,Captain America
0456480,Jack Kirk,0036697,0456480_0036697,Captain America
0460914,Glen Knight,0036697,0460914_0036697,Captain America
0495454,Bert LeBaron,0036697,0495454_0036697,Captain America
0163417,Tom London,0036697,0163417_0036697,Captain America
0529365,Herbert Lytton,0036697,0529365_0036697,Captain America
0536499,George Magrill,0036697,0536499_0036697,Captain America
0548001,Paul Marion,0036697,0548001_0036697,Captain America
0556813,LeRoy Mason,0036697,0556813_0036697,Captain America
0175410,Frank O'Connor,0036697,0175410_0036697,Captain America
0642648,Jack O'Shea,0036697,0642648_0036697,Captain America
0661916,Post Park,0036697,0661916_0036697,Captain America
0673945,Gil Perkins,0036697,0673945_0036697,Captain America
0690098,Allen Pomeroy,0036697,0690098_0036697,Captain America
0697156,Stanley Price,0036697,0697156_0036697,Captain America
0768538,Jeffrey Sayre,0036697,0768538_0036697,Captain America
0792812,George Sherwood,0036697,0792812_0036697,Captain America
0824685,Tom Steele,0036697,0824685_0036697,Captain America
0833340,Harry Strang,0036697,0833340_0036697,Captain America
0833382,Robert Strange,0036697,0833382_0036697,Captain America
0846498,Ben Taggart,0036697,0846498_0036697,Captain America
0855827,Ken Terrell,0036697,0855827_0036697,Captain America
0887975,Dale Van Sickel,0036697,0887975_0036697,Captain America
0888000,Edward Van Sloan,0036697,0888000_0036697,Captain America
0929057,Robert J. Wilke,0036697,0929057_0036697,Captain America
0950408,Joe Yrigoyen,0036697,0950408_0036697,Captain America
1342809,Matthew Le Nevez,0290747,1342809_0290747,Man-Thing
1592225,Rachael Taylor,0290747,1592225_0290747,Man-Thing
0860233,Jack Thompson,0290747,0860233_0290747,Man-Thing
0660984,Rawiri Paratene,0290747,0660984_0290747,Man-Thing
1533927,Alex O'Loughlin,0290747,1533927_0290747,Man-Thing
0060561,Steve Bastoni,0290747,0060561_0290747,Man-Thing
0541120,Robert Mammone,0290747,0541120_0290747,Man-Thing
0860572,Patrick Thompson,0290747,0860572_0290747,Man-Thing
0953265,William Zappa,0290747,0953265_0290747,Man-Thing
0060741,John Batchelor,0290747,0060741_0290747,Man-Thing
0088513,Ian Bliss,0290747,0088513_0290747,Man-Thing
0502577,Brett Leonard,0290747,0502577_0290747,Man-Thing
1235585,Imogen Bailey,0290747,1235585_0290747,Man-Thing
0185429,James Coyne,0290747,0185429_0290747,Man-Thing
1935206,Cheryl Craig,0290747,1935206_0290747,Man-Thing
0905300,Gary Waddell,0290747,0905300_0290747,Man-Thing
1872825,Andrea Leon,0290747,1872825_0290747,Man-Thing
1947403,Conan Stevens,0290747,1947403_0290747,Man-Thing
1946329,Shannon Leonard,0290747,1946329_0290747,Man-Thing
0089710,Steve Blum,0772145,0089710_0772145,Wolverine and the X-Men (2008–2009))
0911589,Jim Ward,0772145,0911589_0772145,Wolverine and the X-Men (2008–2009))
0636046,Nolan North,0772145,0636046_0772145,Wolverine and the X-Men (2008–2009))
0851317,Fred Tatasciore,0772145,0851317_0772145,Wolverine and the X-Men (2008–2009))
1312566,Kari Wahlgren,0772145,1312566_0772145,Wolverine and the X-Men (2008–2009))
0431957,Danielle Judovits,0772145,0431957_0772145,Wolverine and the X-Men (2008–2009))
1240448,Liam O'Brien,0772145,1240448_0772145,Wolverine and the X-Men (2008–2009))
0437454,Tom Kane,0772145,0437454_0772145,Wolverine and the X-Men (2008–2009))
1290102,Gwendoline Yeo,0772145,1290102_0772145,Wolverine and the X-Men (2008–2009))
3723019,Serra Hirsch,0772145,3723019_0772145,Wolverine and the X-Men (2008–2009))
0523180,Yuri Lowenthal,0772145,0523180_0772145,Wolverine and the X-Men (2008–2009))
1886746,Roger Craig Smith,0772145,1886746_0772145,Wolverine and the X-Men (2008–2009))
0197928,Susan Dalian,0772145,0197928_0772145,Wolverine and the X-Men (2008–2009))
0383926,Mark Hildreth,0772145,0383926_0772145,Wolverine and the X-Men (2008–2009))
0886083,Kieren van den Blink,0772145,0886083_0772145,Wolverine and the X-Men (2008–2009))
1512156,Kate Higgins,0772145,1512156_0772145,Wolverine and the X-Men (2008–2009))
0354937,Jennifer Hale,0772145,0354937_0772145,Wolverine and the X-Men (2008–2009))
0236481,Richard Doyle,0772145,0236481_0772145,Wolverine and the X-Men (2008–2009))
0152839,Tara Strong,0772145,0152839_0772145,Wolverine and the X-Men (2008–2009))
0000461,Michael Ironside,0772145,0000461_0772145,Wolverine and the X-Men (2008–2009))
0724656,Kevin Michael Richardson,0772145,0724656_0772145,Wolverine and the X-Men (2008–2009))
0482851,Phil LaMarr,0772145,0482851_0772145,Wolverine and the X-Men (2008–2009))
0822812,Stephen Stanton,0772145,0822812_0772145,Wolverine and the X-Men (2008–2009))
0076899,Tamara Bernier,0772145,0076899_0772145,Wolverine and the X-Men (2008–2009))
0118568,A.J. Buckley,0772145,0118568_0772145,Wolverine and the X-Men (2008–2009))
0217221,Grey Griffin,0772145,0217221_0772145,Wolverine and the X-Men (2008–2009))
0835722,James Patrick Stuart,0772145,0835722_0772145,Wolverine and the X-Men (2008–2009))
0007211,Liza Del Mundo,0772145,0007211_0772145,Wolverine and the X-Men (2008–2009))
0574615,Graham McTavish,0772145,0574615_0772145,Wolverine and the X-Men (2008–2009))
0249283,Chris Edgerly,0772145,0249283_0772145,Wolverine and the X-Men (2008–2009))
0000317,Clancy Brown,0772145,0000317_0772145,Wolverine and the X-Men (2008–2009))
0293342,Crispin Freeman,0772145,0293342_0772145,Wolverine and the X-Men (2008–2009))
0012121,Charlie Adler,0772145,0012121_0772145,Wolverine and the X-Men (2008–2009))
0498014,Peter Lurie,0772145,0498014_0772145,Wolverine and the X-Men (2008–2009))
0812220,André Sogliuzzo,0772145,0812220_0772145,Wolverine and the X-Men (2008–2009))
1851416,Dominic Janes,0772145,1851416_0772145,Wolverine and the X-Men (2008–2009))
0123553,Corey Burton,0772145,0123553_0772145,Wolverine and the X-Men (2008–2009))
0829181,April Stewart,0772145,0829181_0772145,Wolverine and the X-Men (2008–2009))
0606862,Phil Morris,0772145,0606862_0772145,Wolverine and the X-Men (2008–2009))
0768784,Crystal Scales,0772145,0768784_0772145,Wolverine and the X-Men (2008–2009))
0246373,Alex Désert,0772145,0246373_0772145,Wolverine and the X-Men (2008–2009))
0542759,Gabriel Mann,0772145,0542759_0772145,Wolverine and the X-Men (2008–2009))
0551223,Vanessa Marshall,0772145,0551223_0772145,Wolverine and the X-Men (2008–2009))
1510046,Benjamin Bryan,0772145,1510046_0772145,Wolverine and the X-Men (2008–2009))
0628170,Laraine Newman,0772145,0628170_0772145,Wolverine and the X-Men (2008–2009))
0796732,James Sie,0772145,0796732_0772145,Wolverine and the X-Men (2008–2009))
0949775,Keone Young,0772145,0949775_0772145,Wolverine and the X-Men (2008–2009))
1468412,Adrian Petriw,0837143,1468412_0837143,Iron Man: Armored Adventures (2008–2012))
0004028,Daniel Bacon,0837143,0004028_0837143,Iron Man: Armored Adventures (2008–2012))
1049682,Anna Cummer,0837143,1049682_0837143,Iron Man: Armored Adventures (2008–2012))
0067754,Lisa Ann Beley,0837143,0067754_0837143,Iron Man: Armored Adventures (2008–2012))
1925154,Vincent Tong,0837143,1925154_0837143,Iron Man: Armored Adventures (2008–2012))
0336797,Mackenzie Gray,0837143,0336797_0837143,Iron Man: Armored Adventures (2008–2012))
0376436,Fred Henderson,0837143,0376436_0837143,Iron Man: Armored Adventures (2008–2012))
0550449,Kristie Marsden,0837143,0550449_0837143,Iron Man: Armored Adventures (2008–2012))
0521723,Catherine Lough Haggquist,0837143,0521723_0837143,Iron Man: Armored Adventures (2008–2012))
1027678,Michael Adamthwaite,0837143,1027678_0837143,Iron Man: Armored Adventures (2008–2012))
0008533,Alistair Abell,0837143,0008533_0837143,Iron Man: Armored Adventures (2008–2012))
1484233,Dean Redman,0837143,1484233_0837143,Iron Man: Armored Adventures (2008–2012))
0319308,Tabitha St. Germain,0837143,0319308_0837143,Iron Man: Armored Adventures (2008–2012))
0238546,Brian Drummond,0837143,0238546_0837143,Iron Man: Armored Adventures (2008–2012))
1868320,Ashleigh Ball,0837143,1868320_0837143,Iron Man: Armored Adventures (2008–2012))
2740099,Paula Lindberg,0837143,2740099_0837143,Iron Man: Armored Adventures (2008–2012))
0524124,Donny Lucas,0837143,0524124_0837143,Iron Man: Armored Adventures (2008–2012))
0290075,Andrew Francis,0837143,0290075_0837143,Iron Man: Armored Adventures (2008–2012))
0041339,Cyril Aubin,0837143,0041339_0837143,Iron Man: Armored Adventures (2008–2012))
0086952,Manuel Blanc,0837143,0086952_0837143,Iron Man: Armored Adventures (2008–2012))
1716735,Patrick Béthune,0837143,1716735_0837143,Iron Man: Armored Adventures (2008–2012))
0142944,Pascal Casanova,0837143,0142944_0837143,Iron Man: Armored Adventures (2008–2012))
0991799,Tony Joudrier,0837143,0991799_0837143,Iron Man: Armored Adventures (2008–2012))
0467848,Sidney Kotto,0837143,0467848_0837143,Iron Man: Armored Adventures (2008–2012))
3863019,Céline Melloul,0837143,3863019_0837143,Iron Man: Armored Adventures (2008–2012))
1179634,Patrick Noerie,0837143,1179634_0837143,Iron Man: Armored Adventures (2008–2012))
1679218,Yann Pichon,0837143,1679218_0837143,Iron Man: Armored Adventures (2008–2012))
6571233,Fréderic Popovic,0837143,6571233_0837143,Iron Man: Armored Adventures (2008–2012))
2244710,Sam Salhi,0837143,2244710_0837143,Iron Man: Armored Adventures (2008–2012))
0866593,Antoine Tomé,0837143,0866593_0837143,Iron Man: Armored Adventures (2008–2012))
2242337,Jeffrey Bowyer-Chapman,0837143,2242337_0837143,Iron Man: Armored Adventures (2008–2012))
0229923,Michael Dobson,0837143,0229923_0837143,Iron Man: Armored Adventures (2008–2012))
1690630,Rebecca Shoichet,0837143,1690630_0837143,Iron Man: Armored Adventures (2008–2012))
1154301,Jason Simpson,0837143,1154301_0837143,Iron Man: Armored Adventures (2008–2012))
0197405,Michael Daingerfield,0837143,0197405_0837143,Iron Man: Armored Adventures (2008–2012))
0316515,Mark Gibbon,0837143,0316515_0837143,Iron Man: Armored Adventures (2008–2012))
0445389,Peter Kelamis,0837143,0445389_0837143,Iron Man: Armored Adventures (2008–2012))
0465959,Michael Kopsa,0837143,0465959_0837143,Iron Man: Armored Adventures (2008–2012))
0648153,Ty Olsson,0837143,0648153_0837143,Iron Man: Armored Adventures (2008–2012))
0650991,David Orth,0837143,0650991_0837143,Iron Man: Armored Adventures (2008–2012))
0865064,Lee Tockar,0837143,0865064_0837143,Iron Man: Armored Adventures (2008–2012))
0158150,Louis Chirillo,0837143,0158150_0837143,Iron Man: Armored Adventures (2008–2012))
1378650,Brenna O'Brien,0837143,1378650_0837143,Iron Man: Armored Adventures (2008–2012))
0354826,Ron Halder,0837143,0354826_0837143,Iron Man: Armored Adventures (2008–2012))
0731552,Russell Roberts,0837143,0731552_0837143,Iron Man: Armored Adventures (2008–2012))
0443286,David Kaye,0837143,0443286_0837143,Iron Man: Armored Adventures (2008–2012))
0951912,Alex Zahara,0837143,0951912_0837143,Iron Man: Armored Adventures (2008–2012))
3568062,Mark Oliver,0837143,3568062_0837143,Iron Man: Armored Adventures (2008–2012))
0921699,Cathy Weseluck,0837143,0921699_0837143,Iron Man: Armored Adventures (2008–2012))
0222175,Trevor Devall,0837143,0222175_0837143,Iron Man: Armored Adventures (2008–2012))
5085683,Mckenna Grace,4595412,5085683_4595412,Marvel's Most Wanted
1597316,Adrianne Palicki,4595412,1597316_4595412,Marvel's Most Wanted
0004912,Oded Fehr,4595412,0004912_4595412,Marvel's Most Wanted
0020751,Laura Allen,4595412,0020751_4595412,Marvel's Most Wanted
0005148,Delroy Lindo,4595412,0005148_4595412,Marvel's Most Wanted
3435454,Nick Blood,4595412,3435454_4595412,Marvel's Most Wanted
3090838,Damon Dayoub,4595412,3090838_4595412,Marvel's Most Wanted
1223326,Fernanda Andrade,4595412,1223326_4595412,Marvel's Most Wanted
1484330,Rick D. Wasserman,1483025,1484330_1483025,Planet Hulk
0067754,Lisa Ann Beley,1483025,0067754_1483025,Planet Hulk
0383926,Mark Hildreth,1483025,0383926_1483025,Planet Hulk
1240448,Liam O'Brien,1483025,1240448_1483025,Planet Hulk
0724656,Kevin Michael Richardson,1483025,0724656_1483025,Planet Hulk
0451918,Sam Vincent,1483025,0451918_1483025,Planet Hulk
2878651,Advah Soudack,1483025,2878651_1483025,Planet Hulk
0465959,Michael Kopsa,1483025,0465959_1483025,Planet Hulk
0229928,Paul Dobson,1483025,0229928_1483025,Planet Hulk
0941404,Marc Worden,1483025,0941404_1483025,Planet Hulk
0865064,Lee Tockar,1483025,0865064_1483025,Planet Hulk
0731552,Russell Roberts,1483025,0731552_1483025,Planet Hulk
0010920,Donald Adams,1483025,0010920_1483025,Planet Hulk
0009002,Doug Abrahams,1483025,0009002_1483025,Planet Hulk
0443286,David Kaye,1483025,0443286_1483025,Planet Hulk
0448020,Ellen Kennedy,1483025,0448020_1483025,Planet Hulk
0132655,Campbell Lane,1483025,0132655_1483025,Planet Hulk
0833246,Chantal Strand,1483025,0833246_1483025,Planet Hulk
1225431,Justin Gross,0491703,1225431_0491703,Ultimate Avengers
0217221,Grey Griffin,0491703,0217221_0491703,Ultimate Avengers
0557219,Michael Massee,0491703,0557219_0491703,Ultimate Avengers
0941404,Marc Worden,0491703,0941404_0491703,Ultimate Avengers
0001882,Olivia d'Abo,0491703,0001882_0491703,Ultimate Avengers
1518685,Nan McNamara,0491703,1518685_0491703,Ultimate Avengers
0636046,Nolan North,0491703,0636046_0491703,Ultimate Avengers
0912107,Andre Ware,0491703,0912107_0491703,Ultimate Avengers
1460733,David Boat,0491703,1460733_0491703,Ultimate Avengers
0851317,Fred Tatasciore,0491703,0851317_0491703,Ultimate Avengers
0911589,Jim Ward,0491703,0911589_0491703,Ultimate Avengers
0048389,Dee Bradley Baker,0491703,0048389_0491703,Ultimate Avengers
0089710,Steve Blum,0491703,0089710_0491703,Ultimate Avengers
1584992,Keith Ferguson,0491703,1584992_0491703,Ultimate Avengers
0283594,Quinton Flynn,0491703,0283594_0491703,Ultimate Avengers
0536748,Kerrigan Mahan,0491703,0536748_0491703,Ultimate Avengers
2084771,Aileen Sander,0491703,2084771_0491703,Ultimate Avengers
0852517,James Arnold Taylor,0491703,0852517_0491703,Ultimate Avengers
2042358,Noah Crawford,1259998,2042358_1259998,Next Avengers: Heroes of Tomorrow
1378650,Brenna O'Brien,1259998,1378650_1259998,Next Avengers: Heroes of Tomorrow
1138942,Aidan Drummond,1259998,1138942_1259998,Next Avengers: Heroes of Tomorrow
0660650,Dempsey Pappion,1259998,0660650_1259998,Next Avengers: Heroes of Tomorrow
1468412,Adrian Petriw,1259998,1468412_1259998,Next Avengers: Heroes of Tomorrow
0437454,Tom Kane,1259998,0437454_1259998,Next Avengers: Heroes of Tomorrow
0851317,Fred Tatasciore,1259998,0851317_1259998,Next Avengers: Heroes of Tomorrow
0531934,Shawn Macdonald,1259998,0531934_1259998,Next Avengers: Heroes of Tomorrow
1027678,Michael Adamthwaite,1259998,1027678_1259998,Next Avengers: Heroes of Tomorrow
0469584,Ken Kramer,1259998,0469584_1259998,Next Avengers: Heroes of Tomorrow
0646955,Nicole Oliver,1259998,0646955_1259998,Next Avengers: Heroes of Tomorrow
0424684,Bryce Johnson,0910865,0424684_0910865,Doctor Strange
1478697,Paul Nakauchi,0910865,1478697_0910865,Doctor Strange
0724656,Kevin Michael Richardson,0910865,0724656_0910865,Doctor Strange
0945194,Michael Yama,0910865,0945194_0910865,Doctor Strange
1555732,Susan Spano,0910865,1555732_0910865,Doctor Strange
0011095,Jonathan Adams,0910865,0011095_0910865,Doctor Strange
0851317,Fred Tatasciore,0910865,0851317_0910865,Doctor Strange
0152839,Tara Strong,0910865,0152839_0910865,Doctor Strange
0005079,Josh Keaton,0910865,0005079_0910865,Doctor Strange
0482851,Phil LaMarr,0910865,0482851_0910865,Doctor Strange
0556089,Masasa Moyo,0910865,0556089_0910865,Doctor Strange
0005342,Norman Reedus,2654124,0005342_2654124,Iron Man: Rise of Technovore
2233310,Matthew Mercer,2654124,2233310_2654124,Iron Man: Rise of Technovore
1082823,Eric Bauza,2654124,1082823_2654124,Iron Man: Rise of Technovore
1512156,Kate Higgins,2654124,1512156_2654124,Iron Man: Rise of Technovore
0558898,James Mathis III,2654124,0558898_2654124,Iron Man: Rise of Technovore
1312566,Kari Wahlgren,2654124,1312566_2654124,Iron Man: Rise of Technovore
1740127,Clare Grant,2654124,1740127_2654124,Iron Man: Rise of Technovore
1684869,Troy Baker,2654124,1684869_2654124,Iron Man: Rise of Technovore
1297428,Tara Platt,2654124,1297428_2654124,Iron Man: Rise of Technovore
1072611,JB Blanc,2654124,1072611_2654124,Iron Man: Rise of Technovore
0072829,John Eric Bentley,2654124,0072829_2654124,Iron Man: Rise of Technovore
1240448,Liam O'Brien,2654124,1240448_2654124,Iron Man: Rise of Technovore
1043186,Dave Wittenberg,2654124,1043186_2654124,Iron Man: Rise of Technovore
0992184,Travis Willingham,2654124,0992184_2654124,Iron Man: Rise of Technovore
3213978,Daichi Endo,2654124,3213978_2654124,Iron Man: Rise of Technovore
0297873,Keiji Fujiwara,2654124,0297873_2654124,Iron Man: Rise of Technovore
2927306,Kiyotaka Furushima,2654124,2927306_2654124,Iron Man: Rise of Technovore
0312656,Tesshô Genda,2654124,0312656_2654124,Iron Man: Rise of Technovore
0354490,Takaya Hashi,2654124,0354490_2654124,Iron Man: Rise of Technovore
3442543,Yuka Hirose,2654124,3442543_2654124,Iron Man: Rise of Technovore
0997115,Miyu Irino,2654124,0997115_2654124,Iron Man: Rise of Technovore
1327264,Yasuyuki Kase,2654124,1327264_2654124,Iron Man: Rise of Technovore
5680789,Meiko Kawasaki,2654124,5680789_2654124,Iron Man: Rise of Technovore
0476678,Houko Kuwashima,2654124,0476678_2654124,Iron Man: Rise of Technovore
5692375,Hiroki Maeda,2654124,5692375_2654124,Iron Man: Rise of Technovore
1670451,Junko Minagawa,2654124,1670451_2654124,Iron Man: Rise of Technovore
1566139,Tsuguo Mogami,2654124,1566139_2654124,Iron Man: Rise of Technovore
4896133,Yuya Murakami,2654124,4896133_2654124,Iron Man: Rise of Technovore
6161322,Megumi Oka,2654124,6161322_2654124,Iron Man: Rise of Technovore
1845965,Shûhei Sakaguchi,2654124,1845965_2654124,Iron Man: Rise of Technovore
6161325,Kensuke Santo,2654124,6161325_2654124,Iron Man: Rise of Technovore
1328076,Miyuki Sawashiro,2654124,1328076_2654124,Iron Man: Rise of Technovore
4992743,Naoko Sugiura,2654124,4992743_2654124,Iron Man: Rise of Technovore
0856800,Hideaki Tezuka,2654124,0856800_2654124,Iron Man: Rise of Technovore
1948682,Hiroki Yasumoto,2654124,1948682_2654124,Iron Man: Rise of Technovore
5680798,Kenta Ôkuma,2654124,5680798_2654124,Iron Man: Rise of Technovore
0732436,Bumper Robinson,3322904,0732436_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0219336,Barry Dennen,3322904,0219336_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
1154161,Laura Bailey,3322904,1154161_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0089710,Steve Blum,3322904,0089710_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
1879355,Nickie Bryar,3322904,1879355_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0996651,Greg Cipes,3322904,0996651_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0498278,Stan Lee,3322904,0498278_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0560205,Tony Matthews,3322904,0560205_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
1684869,Troy Baker,3322904,1684869_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0068166,Drake Bell,3322904,0068166_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0851317,Fred Tatasciore,3322904,0851317_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0048389,Dee Bradley Baker,3322904,0048389_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0664499,Adrian Pasdar,3322904,0664499_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0564277,Chi McBride,3322904,0564277_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0235960,Robin Atkin Downes,3322904,0235960_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0217221,Grey Griffin,3322904,0217221_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0444786,Tom Kenny,3322904,0444786_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0799777,J.K. Simmons,3322904,0799777_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
1886746,Roger Craig Smith,3322904,1886746_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
0992184,Travis Willingham,3322904,0992184_3322904,Lego Marvel Super Heroes: Maximum Overload (2013–)
1225431,Justin Gross,0803093,1225431_0803093,Ultimate Avengers II
0217221,Grey Griffin,0803093,0217221_0803093,Ultimate Avengers II
0557219,Michael Massee,0803093,0557219_0803093,Ultimate Avengers II
0941404,Marc Worden,0803093,0941404_0803093,Ultimate Avengers II
0001882,Olivia d'Abo,0803093,0001882_0803093,Ultimate Avengers II
1518685,Nan McNamara,0803093,1518685_0803093,Ultimate Avengers II
0636046,Nolan North,0803093,0636046_0803093,Ultimate Avengers II
0912107,Andre Ware,0803093,0912107_0803093,Ultimate Avengers II
1460733,David Boat,0803093,1460733_0803093,Ultimate Avengers II
0851317,Fred Tatasciore,0803093,0851317_0803093,Ultimate Avengers II
0911589,Jim Ward,0803093,0911589_0803093,Ultimate Avengers II
0760254,Jeffrey D. Sams,0803093,0760254_0803093,Ultimate Avengers II
0776239,Dwight Schultz,0803093,0776239_0803093,Ultimate Avengers II
0000434,Mark Hamill,0803093,0000434_0803093,Ultimate Avengers II
0271965,Dave Fennoy,0803093,0271965_0803093,Ultimate Avengers II
0197928,Susan Dalian,0803093,0197928_0803093,Ultimate Avengers II
1766885,Kendre Berry,0803093,1766885_0803093,Ultimate Avengers II
0564277,Chi McBride,0803093,0564277_0803093,Ultimate Avengers II
0941404,Marc Worden,0903135,0941404_0903135,The Invincible Iron Man
1290102,Gwendoline Yeo,0903135,1290102_0903135,The Invincible Iron Man
0851317,Fred Tatasciore,0903135,0851317_0903135,The Invincible Iron Man
0766697,Rodney Saulsberry,0903135,0766697_0903135,The Invincible Iron Man
0672330,Elisa Gabrielli,0903135,0672330_0903135,The Invincible Iron Man
0198931,John McCook,0903135,0198931_0903135,The Invincible Iron Man
0796732,James Sie,0903135,0796732_0903135,The Invincible Iron Man
0579116,Stephen Mendillo,0903135,0579116_0903135,The Invincible Iron Man
0218555,John DeMita,0903135,0218555_0903135,The Invincible Iron Man
0156475,George Cheung,0903135,0156475_0903135,The Invincible Iron Man
0249283,Chris Edgerly,0903135,0249283_0903135,The Invincible Iron Man
1478697,Paul Nakauchi,0903135,1478697_0903135,The Invincible Iron Man
0945194,Michael Yama,0903135,0945194_0903135,The Invincible Iron Man
0000474,Michael Keaton,0096895,0000474_0096895,Batman
0000197,Jack Nicholson,0096895,0000197_0096895,Batman
0000107,Kim Basinger,0096895,0000107_0096895,Batman
0943237,Robert Wuhl,0096895,0943237_0096895,Batman
0385757,Pat Hingle,0096895,0385757_0096895,Batman
0001850,Billy Dee Williams,0096895,0001850_0096895,Batman
0001284,Michael Gough,0096895,0001284_0096895,Batman
0001588,Jack Palance,0096895,0001588_0096895,Batman
0355717,Jerry Hall,0096895,0355717_0096895,Batman
0910145,Tracey Walter,0096895,0910145_0096895,Batman
0908751,Lee Wallace,0096895,0908751_0096895,Batman
0393853,William Hootkins,0096895,0393853_0096895,Batman
0833380,Richard Strange,0096895,0833380_0096895,Batman
0153704,Carl Chase,0096895,0153704_0096895,Batman
0567881,Mac McDonald,0096895,0567881_0096895,Batman
0178059,George Lane Cooper,0096895,0178059_0096895,Batman
0687658,Terence Plummer,0096895,0687658_0096895,Batman
0848883,Philip Tan,0096895,0848883_0096895,Batman
0827466,John Sterland,0096895,0827466_0096895,Batman
0185847,Edwin Craig,0096895,0185847_0096895,Batman
0939379,Vincent Wong,0096895,0939379_0096895,Batman
0193972,Joel Cutrara,0096895,0193972_0096895,Batman
0197419,John Dair,0096895,0197419_0096895,Batman
0265457,Christopher Fairbank,0096895,0265457_0096895,Batman
0744853,George Roth,0096895,0744853_0096895,Batman
0363898,Kate Harper,0096895,0363898_0096895,Batman
0570167,Bruce McGuire,0096895,0570167_0096895,Batman
0243983,Richard Durden,0096895,0243983_0096895,Batman
0390971,Kit Hollerbach,0096895,0390971_0096895,Batman
0137278,Lachele Carl,0096895,0137278_0096895,Batman
0048390,Del Baker,0096895,0048390_0096895,Batman
0422498,Jazzer Jeyes,0096895,0422498_0096895,Batman
